ZIPCODEN,ZIPCODEA,ZIPTYPE,RESZIPN,RESZIPA,RUCA30
68663,68663,1,68663,68663,10.1
68664,68664,2,68633,68633,10.2
68665,68665,1,68665,68665,10.1
68666,68666,1,68666,68666,10.3
68667,68667,1,68667,68667,10.1
68669,68669,1,68669,68669,10.1
68701,68701,1,68701,68701,4
68702,68702,2,68701,68701,4
68710,68710,1,68710,68710,10.1
68711,68711,1,68711,68711,10.3
68713,68713,1,68713,68713,10.3
68714,68714,1,68714,68714,10
68715,68715,1,68715,68715,5
68716,68716,1,68716,68716,10.3
68717,68717,1,68717,68717,10.3
68718,68718,1,68718,68718,10
68719,68719,1,68719,68719,10
68720,68720,1,68720,68720,10
68722,68722,1,68722,68722,10
68723,68723,1,68723,68723,10.3
68724,68724,1,68724,68724,5
68725,68725,1,68725,68725,10.3
68726,68726,1,68726,68726,10.2
68727,68727,1,68727,68727,10.3
68728,68728,1,68728,68728,10.1
68729,68729,1,68729,68729,10
68730,68730,1,68730,68730,5
68731,68731,1,68731,68731,1
68732,68732,1,68732,68732,10.1
68733,68733,1,68733,68733,10.1
68734,68734,1,68734,68734,10.3
68735,68735,1,68735,68735,10.3
68736,68736,1,68736,68736,10.2
68738,68738,2,68701,68701,4
68739,68739,1,68739,68739,10.2
68740,68740,1,68740,68740,10.3
68741,68741,1,68741,68741,2
68742,68742,1,68742,68742,10.3
68743,68743,1,68743,68743,2
68745,68745,1,68745,68745,10.3
68746,68746,1,68746,68746,10
68747,68747,1,68747,68747,5
68748,68748,1,68748,68748,10.2
68749,68749,1,68749,68749,10.3
68751,68751,1,68751,68751,2
68752,68752,1,68752,68752,5
68753,68753,1,68753,68753,10
68755,68755,1,68755,68755,10
68756,68756,1,68756,68756,10.2
68757,68757,1,68757,68757,2
68758,68758,1,68758,68758,10.2
68759,68759,1,68759,68759,10
68760,68760,1,68760,68760,5
68761,68761,1,68761,68761,10.2
68763,68763,1,68763,68763,7
68764,68764,1,68764,68764,10
68765,68765,1,68765,68765,10.2
68766,68766,1,68766,68766,10.3
68767,68767,1,68767,68767,5
68768,68768,1,68768,68768,5
68769,68769,1,68769,68769,10.2
68770,68770,1,68770,68770,2
68771,68771,1,68771,68771,10.3
68773,68773,1,68773,68773,10
68774,68774,1,68774,68774,10.2
68776,68776,1,68776,68776,1
68777,68777,1,68777,68777,10
68778,68778,1,68778,68778,10
68779,68779,1,68779,68779,4
68780,68780,1,68780,68780,10.3
68781,68781,1,68781,68781,10.2
68783,68783,1,68783,68783,10
68784,68784,1,68784,68784,10.1
68785,68785,1,68785,68785,10.1
68786,68786,1,68786,68786,10
68787,68787,1,68787,68787,7
68788,68788,1,68788,68788,7
68789,68789,1,68789,68789,10
68790,68790,1,68790,68790,10.3
68791,68791,1,68791,68791,10.3
68792,68792,1,68792,68792,10.2
68801,68801,1,68801,68801,1
68802,68802,2,68801,68801,1
68803,68803,1,68803,68803,1
68810,68810,1,68810,68810,2
68812,68812,1,68812,68812,5
68813,68813,1,68813,68813,10.3
68814,68814,1,68814,68814,8
68815,68815,1,68815,68815,10
68816,68816,1,68816,68816,10.1
68817,68817,1,68817,68817,10.2
68818,68818,1,68818,68818,7.1
68820,68820,1,68820,68820,10.1
68821,68821,1,68821,68821,10
68822,68822,1,68822,68822,7
68823,68823,1,68823,68823,10
68824,68824,1,68824,68824,2
68825,68825,1,68825,68825,10.3
68826,68826,1,68826,68826,7.1
68827,68827,1,68827,68827,2
68828,68828,1,68828,68828,10.3
68831,68831,1,68831,68831,10.1
68832,68832,1,68832,68832,2
68833,68833,1,68833,68833,10
68834,68834,1,68834,68834,10.2
68835,68835,1,68835,68835,10.1
68836,68836,1,68836,68836,5
68837,68837,1,68837,68837,10
68838,68838,1,68838,68838,10.1
68840,68840,1,68840,68840,5
68841,68841,1,68841,68841,2
68842,68842,1,68842,68842,10.1
68843,68843,1,68843,68843,10.3
68844,68844,1,68844,68844,10.2
68845,68845,1,68845,68845,4
68846,68846,1,68846,68846,10.3
68847,68847,1,68847,68847,4
68848,68848,2,68847,68847,4
68849,68849,1,68849,68849,4
68850,68850,1,68850,68850,4
68852,68852,1,68852,68852,10.2
68853,68853,1,68853,68853,10.2
68854,68854,1,68854,68854,2
68855,68855,1,68855,68855,8
68856,68856,1,68856,68856,10.3
68858,68858,1,68858,68858,10.2
68859,68859,1,68859,68859,10
68860,68860,1,68860,68860,10.3
68861,68861,1,68861,68861,5
68862,68862,1,68862,68862,10
68863,68863,1,68863,68863,10.2
68864,68864,1,68864,68864,2
68865,68865,1,68865,68865,2
68866,68866,1,68866,68866,10.2
68869,68869,1,68869,68869,10.2
68870,68870,1,68870,68870,5
68871,68871,1,68871,68871,10.2
68872,68872,1,68872,68872,2
68873,68873,1,68873,68873,10.1
68874,68874,1,68874,68874,10.3
68875,68875,1,68875,68875,10.1
68876,68876,1,68876,68876,5
68878,68878,1,68878,68878,10.2
68879,68879,1,68879,68879,10
68881,68881,1,68881,68881,10.3
68882,68882,1,68882,68882,10.1
68883,68883,1,68883,68883,2
68901,68901,1,68901,68901,4
68902,68902,2,68901,68901,4
68920,68920,1,68920,68920,10.3
68922,68922,1,68922,68922,10.3
68923,68923,1,68923,68923,8
68924,68924,1,68924,68924,5
68925,68925,1,68925,68925,5
68926,68926,1,68926,68926,10.3
68927,68927,1,68927,68927,8
68928,68928,1,68928,68928,5
68929,68929,1,68929,68929,10
68930,68930,1,68930,68930,5
68932,68932,1,68932,68932,5
68933,68933,1,68933,68933,10.2
68934,68934,1,68934,68934,10.2
68935,68935,1,68935,68935,10.2
68936,68936,1,68936,68936,10.3
68937,68937,1,68937,68937,5
68938,68938,1,68938,68938,10.2
68939,68939,1,68939,68939,10
68940,68940,1,68940,68940,8
68941,68941,1,68941,68941,10.2
68942,68942,1,68942,68942,10.2
68943,68943,1,68943,68943,10
68944,68944,1,68944,68944,10.2
68945,68945,1,68945,68945,5
68946,68946,1,68946,68946,10.3
68947,68947,1,68947,68947,5
68948,68948,1,68948,68948,10.3
68949,68949,1,68949,68949,7
68950,68950,1,68950,68950,5
68952,68952,1,68952,68952,10.2
68954,68954,1,68954,68954,10.2
68955,68955,1,68955,68955,5
68956,68956,1,68956,68956,5
68957,68957,1,68957,68957,10
68958,68958,1,68958,68958,8
68959,68959,1,68959,68959,7.2
68960,68960,1,68960,68960,10
68961,68961,1,68961,68961,10
68964,68964,1,68964,68964,10
68966,68966,1,68966,68966,10.3
68967,68967,1,68967,68967,10.3
68969,68969,1,68969,68969,10.3
68970,68970,1,68970,68970,10.2
68971,68971,1,68971,68971,10.3
68972,68972,1,68972,68972,10
68973,68973,1,68973,68973,5
68974,68974,1,68974,68974,10
68975,68975,1,68975,68975,10.2
68976,68976,1,68976,68976,5
68977,68977,1,68977,68977,10.3
68978,68978,1,68978,68978,10
68979,68979,1,68979,68979,10.2
68980,68980,1,68980,68980,10.2
68981,68981,1,68981,68981,5
68982,68982,1,68982,68982,5
69001,69001,1,69001,69001,7
69020,69020,1,69020,69020,8
69021,69021,1,69021,69021,10
69022,69022,1,69022,69022,10.3
69023,69023,1,69023,69023,10
69024,69024,1,69024,69024,10.3
69025,69025,1,69025,69025,10
69026,69026,1,69026,69026,8
69027,69027,1,69027,69027,10
69028,69028,1,69028,69028,10
69029,69029,1,69029,69029,5
69030,69030,1,69030,69030,10
69032,69032,1,69032,69032,10
69033,69033,1,69033,69033,10
69034,69034,1,69034,69034,8
69036,69036,1,69036,69036,8
69037,69037,1,69037,69037,10
69038,69038,1,69038,69038,10
69039,69039,1,69039,69039,10
69040,69040,1,69040,69040,10.3
69041,69041,1,69041,69041,10
69042,69042,1,69042,69042,10
69043,69043,1,69043,69043,10.3
69044,69044,1,69044,69044,10.3
69045,69045,1,69045,69045,10
69046,69046,1,69046,69046,10.3
69101,69101,1,69101,69101,4
69103,69103,2,69101,69101,4
69120,69120,1,69120,69120,10.3
69121,69121,1,69121,69121,10
69122,69122,1,69122,69122,10.3
69123,69123,1,69123,69123,5
69125,69125,1,69125,69125,10.2
69127,69127,1,69127,69127,10.3
69128,69128,1,69128,69128,10
69129,69129,1,69129,69129,10.3
69130,69130,1,69130,69130,7.2
69131,69131,1,69131,69131,10.3
69132,69132,1,69132,69132,5
69133,69133,1,69133,69133,10
69134,69134,1,69134,69134,10.3
69135,69135,2,69214,69214,10
69138,69138,1,69138,69138,7.2
69140,69140,1,69140,69140,10.3
69141,69141,1,69141,69141,10.3
69142,69142,1,69142,69142,10
69143,69143,1,69143,69143,5
69144,69144,1,69144,69144,10.3
69145,69145,1,69145,69145,10
69146,69146,1,69146,69146,10.3
69147,69147,1,69147,69147,10
69148,69148,1,69148,69148,10
69149,69149,1,69149,69149,10.3
69150,69150,1,69150,69150,10.3
69151,69151,1,69151,69151,5
69152,69152,1,69152,69152,10
69153,69153,1,69153,69153,7
69154,69154,1,69154,69154,10
69155,69155,1,69155,69155,10.3
69156,69156,1,69156,69156,10.3
69157,69157,1,69157,69157,10
69160,69160,2,69162,69162,7
69161,69161,1,69161,69161,10
69162,69162,1,69162,69162,7
69163,69163,1,69163,69163,10.2
69165,69165,1,69165,69165,5
69166,69166,1,69166,69166,10
69167,69167,1,69167,69167,10.2
69168,69168,1,69168,69168,10.3
69169,69169,1,69169,69169,5
69170,69170,1,69170,69170,5
69171,69171,2,69130,69130,7.2
69190,69190,2,69154,69154,10
69201,69201,1,69201,69201,7
69210,69210,1,69210,69210,10
69211,69211,1,69211,69211,7
69212,69212,1,69212,69212,7
69214,69214,1,69214,69214,10
69216,69216,1,69216,69216,7
69217,69217,1,69217,69217,10
69218,69218,1,69218,69218,7
69219,69219,2,69216,69216,7
69220,69220,2,69201,69201,7
69221,69221,1,69221,69221,10.3
69301,69301,1,69301,69301,7
69331,69331,1,69331,69331,10.2
69333,69333,1,69333,69333,10
69334,69334,1,69334,69334,10.2
69335,69335,1,69335,69335,10
69336,69336,1,69336,69336,10.2
69337,69337,1,69337,69337,7
69339,69339,1,69339,69339,10.3
69340,69340,1,69340,69340,10
69341,69341,1,69341,69341,4
69343,69343,1,69343,69343,10
69345,69345,1,69345,69345,10.2
69346,69346,1,69346,69346,10.2
69347,69347,1,69347,69347,10
69348,69348,1,69348,69348,8
69350,69350,1,69350,69350,10
69351,69351,1,69351,69351,10
69352,69352,1,69352,69352,5
69353,69353,2,69341,69341,4
69354,69354,1,69354,69354,10.3
69355,69355,2,69341,69341,4
69356,69356,1,69356,69356,5
69357,69357,1,69357,69357,5
69358,69358,1,69358,69358,5
69360,69360,1,69360,69360,10
69361,69361,1,69361,69361,4
69363,69363,2,69361,69361,4
69365,69365,2,69360,69360,10
69366,69366,1,69366,69366,10
69367,69367,1,69367,69367,10.3
70001,70001,1,70001,70001,1
70002,70002,1,70002,70002,1
70003,70003,1,70003,70003,1
70004,70004,2,70006,70006,1
70005,70005,1,70005,70005,1
70006,70006,1,70006,70006,1
70009,70009,2,70002,70002,1
70010,70010,2,70002,70002,1
70011,70011,2,70002,70002,1
70030,70030,1,70030,70030,1
70031,70031,1,70031,70031,1
70032,70032,1,70032,70032,1
70033,70033,2,70003,70003,1
70036,70036,1,70036,70036,2
70037,70037,1,70037,70037,1
70038,70038,2,70041,70041,7.1
70039,70039,1,70039,70039,1
70040,70040,1,70040,70040,2
70041,70041,1,70041,70041,7.1
70043,70043,1,70043,70043,1
70044,70044,2,70043,70043,1
70047,70047,1,70047,70047,1
70049,70049,1,70049,70049,2
70050,70050,2,70041,70041,7.1
70051,70051,1,70051,70051,2
70052,70052,1,70052,70052,2
70053,70053,1,70053,70053,1
70054,70054,2,70053,70053,1
70055,70055,2,70005,70005,1
70056,70056,1,70056,70056,1
70057,70057,1,70057,70057,1
70058,70058,1,70058,70058,1
70059,70059,2,70058,70058,1
70060,70060,2,70058,70058,1
70062,70062,1,70062,70062,1
70063,70063,2,70062,70062,1
70064,70064,2,70065,70065,1
70065,70065,1,70065,70065,1
70067,70067,1,70067,70067,2
70068,70068,1,70068,70068,1
70069,70069,2,70068,70068,1
70070,70070,1,70070,70070,1
70071,70071,1,70071,70071,2
70072,70072,1,70072,70072,1
70073,70073,2,70072,70072,1
70075,70075,1,70075,70075,1
70076,70076,1,70076,70076,2
70078,70078,2,70079,70079,1
70079,70079,1,70079,70079,1
70080,70080,1,70080,70080,1
70081,70081,1,70081,70081,2
70083,70083,1,70083,70083,7.1
70084,70084,1,70084,70084,1
70085,70085,1,70085,70085,1
70086,70086,1,70086,70086,2
70087,70087,1,70087,70087,1
70090,70090,1,70090,70090,2
70091,70091,1,70091,70091,7.1
70092,70092,1,70092,70092,1
70093,70093,2,70037,70037,1
70094,70094,1,70094,70094,1
70096,70096,2,70094,70094,1
70097,70097,2,70062,70062,1
70112,70112,1,70112,70112,1
70113,70113,1,70113,70113,1
70114,70114,1,70114,70114,1
70115,70115,1,70115,70115,1
70116,70116,1,70116,70116,1
70117,70117,1,70117,70117,1
70118,70118,1,70118,70118,1
70119,70119,1,70119,70119,1
70121,70121,1,70121,70121,1
70122,70122,1,70122,70122,1
70123,70123,1,70123,70123,1
70124,70124,1,70124,70124,1
70125,70125,1,70125,70125,1
70126,70126,1,70126,70126,1
70127,70127,1,70127,70127,1
70128,70128,1,70128,70128,1
70129,70129,1,70129,70129,1
70130,70130,1,70130,70130,1
70131,70131,1,70131,70131,1
70139,70139,2,70130,70130,1
70141,70141,2,70062,70062,1
70142,70142,2,70114,70114,1
70143,70143,2,70037,70037,1
70145,70145,2,70117,70117,1
70146,70146,2,70126,70126,1
70148,70148,1,70148,70148,1
70150,70150,2,70113,70113,1
70151,70151,2,70113,70113,1
70152,70152,2,70113,70113,1
70153,70153,2,70113,70113,1
70154,70154,2,70115,70115,1
70156,70156,2,70113,70113,1
70157,70157,2,70113,70113,1
70159,70159,2,70117,70117,1
70160,70160,2,70113,70113,1
70161,70161,2,70113,70113,1
70162,70162,2,70112,70112,1
70163,70163,2,70112,70112,1
70164,70164,2,70126,70126,1
70165,70165,2,70130,70130,1
70166,70166,2,70113,70113,1
70167,70167,2,70119,70119,1
70170,70170,2,70112,70112,1
70172,70172,2,70112,70112,1
70174,70174,2,70114,70114,1
70175,70175,2,70115,70115,1
70176,70176,2,70130,70130,1
70177,70177,2,70126,70126,1
70178,70178,2,70118,70118,1
70179,70179,2,70119,70119,1
70181,70181,2,70116,70116,1
70182,70182,2,70122,70122,1
70183,70183,2,70123,70123,1
70184,70184,2,70124,70124,1
70185,70185,2,70125,70125,1
70186,70186,2,70126,70126,1
70187,70187,2,70127,70127,1
70189,70189,2,70129,70129,1
70190,70190,2,70130,70130,1
70195,70195,2,70112,70112,1
70301,70301,1,70301,70301,1
70302,70302,2,70301,70301,1
70310,70310,2,70301,70301,1
70339,70339,1,70339,70339,2
70340,70340,2,70392,70392,4
70341,70341,1,70341,70341,4.1
70342,70342,1,70342,70342,4
70343,70343,1,70343,70343,1
70344,70344,1,70344,70344,1
70345,70345,1,70345,70345,4.1
70346,70346,1,70346,70346,4.1
70352,70352,2,70395,70395,1
70353,70353,1,70353,70353,1
70354,70354,1,70354,70354,4.1
70355,70355,1,70355,70355,1
70356,70356,1,70356,70356,2
70357,70357,1,70357,70357,4.1
70358,70358,1,70358,70358,2
70359,70359,1,70359,70359,1
70360,70360,1,70360,70360,1
70361,70361,2,70364,70364,1
70363,70363,1,70363,70363,1
70364,70364,1,70364,70364,1
70371,70371,2,70301,70301,1
70372,70372,1,70372,70372,1
70373,70373,1,70373,70373,4.1
70374,70374,1,70374,70374,1
70375,70375,1,70375,70375,1
70377,70377,1,70377,70377,1
70380,70380,1,70380,70380,4
70381,70381,2,70380,70380,4
70390,70390,1,70390,70390,1
70391,70391,2,70390,70390,1
70392,70392,1,70392,70392,4
70393,70393,1,70393,70393,4.1
70394,70394,1,70394,70394,1
70395,70395,1,70395,70395,1
70397,70397,1,70397,70397,2
70401,70401,1,70401,70401,1.1
70402,70402,1,70402,70402,1.1
70403,70403,1,70403,70403,1.1
70404,70404,2,70401,70401,1.1
70420,70420,1,70420,70420,2.1
70421,70421,2,70454,70454,1.1
70422,70422,1,70422,70422,7.1
70426,70426,1,70426,70426,6
70427,70427,1,70427,70427,4.1
70429,70429,2,70427,70427,4.1
70431,70431,1,70431,70431,2.1
70433,70433,1,70433,70433,1.1
70434,70434,2,70433,70433,1.1
70435,70435,1,70435,70435,2.1
70436,70436,1,70436,70436,7.1
70437,70437,1,70437,70437,2.1
70438,70438,1,70438,70438,9
70441,70441,1,70441,70441,2
70442,70442,1,70442,70442,3
70443,70443,1,70443,70443,10.1
70444,70444,1,70444,70444,3
70445,70445,1,70445,70445,1.1
70446,70446,1,70446,70446,3
70447,70447,1,70447,70447,1.1
70448,70448,1,70448,70448,1.1
70449,70449,1,70449,70449,2.1
70450,70450,1,70450,70450,9
70451,70451,2,70401,70401,1.1
70452,70452,1,70452,70452,1.1
70453,70453,1,70453,70453,2
70454,70454,1,70454,70454,1.1
70455,70455,1,70455,70455,3
70456,70456,1,70456,70456,7.1
70457,70457,2,70435,70435,2.1
70458,70458,1,70458,70458,1.1
70459,70459,2,70458,70458,1.1
70460,70460,1,70460,70460,1.1
70461,70461,1,70461,70461,1.1
70462,70462,1,70462,70462,2
70463,70463,2,70431,70431,2.1
70464,70464,2,70420,70420,2.1
70465,70465,2,70444,70444,3
70466,70466,1,70466,70466,1.1
70467,70467,1,70467,70467,5
70469,70469,2,70458,70458,1.1
70470,70470,2,70471,70471,1.1
70471,70471,1,70471,70471,1.1
70501,70501,1,70501,70501,1
70502,70502,2,70501,70501,1
70503,70503,1,70503,70503,1
70504,70504,1,70504,70504,1
70505,70505,2,70506,70506,1
70506,70506,1,70506,70506,1
70507,70507,1,70507,70507,1
70508,70508,1,70508,70508,1
70509,70509,2,70501,70501,1
70510,70510,1,70510,70510,2
70511,70511,2,70510,70510,2
70512,70512,1,70512,70512,2
70513,70513,2,70560,70560,1
70514,70514,1,70514,70514,4.1
70515,70515,1,70515,70515,6
70516,70516,1,70516,70516,6
70517,70517,1,70517,70517,2
70518,70518,1,70518,70518,1
70519,70519,2,70518,70518,1
70520,70520,1,70520,70520,1
70521,70521,2,70517,70517,2
70522,70522,2,70538,70538,4.1
70523,70523,2,70544,70544,2
70524,70524,2,70586,70586,7.1
70525,70525,1,70525,70525,7.1
70526,70526,1,70526,70526,4.1
70527,70527,2,70526,70526,4.1
70528,70528,1,70528,70528,2
70529,70529,1,70529,70529,1
70531,70531,1,70531,70531,6
70532,70532,1,70532,70532,2
70533,70533,1,70533,70533,2
70534,70534,2,70526,70526,4.1
70535,70535,1,70535,70535,4.1
70537,70537,1,70537,70537,10.3
70538,70538,1,70538,70538,4.1
70540,70540,2,70538,70538,4.1
70541,70541,2,70584,70584,2
70542,70542,1,70542,70542,2
70543,70543,1,70543,70543,6
70544,70544,1,70544,70544,2
70546,70546,1,70546,70546,7.1
70548,70548,1,70548,70548,7.1
70549,70549,1,70549,70549,7.1
70550,70550,2,70570,70570,4.1
70551,70551,2,70570,70570,4.1
70552,70552,1,70552,70552,2
70554,70554,1,70554,70554,8.1
70555,70555,1,70555,70555,2
70556,70556,1,70556,70556,6
70558,70558,2,70508,70508,1
70559,70559,1,70559,70559,6
70560,70560,1,70560,70560,1
70562,70562,2,70560,70560,1
70563,70563,1,70563,70563,1
70569,70569,2,70560,70560,1
70570,70570,1,70570,70570,4.1
70571,70571,2,70570,70570,4.1
70575,70575,2,70510,70510,2
70576,70576,2,70586,70586,7.1
70577,70577,1,70577,70577,5.1
70578,70578,1,70578,70578,2
70580,70580,2,70554,70554,8.1
70581,70581,1,70581,70581,2
70582,70582,1,70582,70582,2
70583,70583,1,70583,70583,1
70584,70584,1,70584,70584,2
70585,70585,2,70586,70586,7.1
70586,70586,1,70586,70586,7.1
70589,70589,1,70589,70589,6
70591,70591,1,70591,70591,2
70592,70592,1,70592,70592,1
70593,70593,2,70506,70506,1
70596,70596,2,70501,70501,1
70598,70598,2,70508,70508,1
70601,70601,1,70601,70601,1
70602,70602,2,70601,70601,1
70605,70605,1,70605,70605,1
70606,70606,2,70605,70605,1
70607,70607,1,70607,70607,1
70609,70609,1,70609,70609,1
70611,70611,1,70611,70611,1
70612,70612,2,70615,70615,1
70615,70615,1,70615,70615,1
70616,70616,2,70601,70601,1
70629,70629,2,70601,70601,1
70630,70630,1,70630,70630,2
70631,70631,1,70631,70631,10.1
70632,70632,1,70632,70632,2
70633,70633,1,70633,70633,2
70634,70634,1,70634,70634,4
70637,70637,1,70637,70637,2
70638,70638,2,70656,70656,10.3
70639,70639,1,70639,70639,8
70640,70640,2,70648,70648,2
70643,70643,1,70643,70643,2
70644,70644,2,70648,70648,2
70645,70645,1,70645,70645,10.1
70646,70646,2,70647,70647,2
70647,70647,1,70647,70647,2
70648,70648,1,70648,70648,2
70650,70650,1,70650,70650,2
70651,70651,2,70658,70658,2
70652,70652,1,70652,70652,2
70653,70653,1,70653,70653,3
70654,70654,1,70654,70654,2
70655,70655,1,70655,70655,3
70656,70656,1,70656,70656,10.3
70657,70657,1,70657,70657,2
70658,70658,1,70658,70658,2
70659,70659,2,70634,70634,4
70660,70660,1,70660,70660,2
70661,70661,1,70661,70661,2
70662,70662,1,70662,70662,5.1
70663,70663,1,70663,70663,1
70664,70664,2,70663,70663,1
70665,70665,1,70665,70665,1
70668,70668,1,70668,70668,2
70669,70669,1,70669,70669,1
70704,70704,2,70714,70714,1
70706,70706,1,70706,70706,1
70707,70707,2,70737,70737,1
70710,70710,1,70710,70710,1
70711,70711,1,70711,70711,10.1
70712,70712,1,70712,70712,10
70714,70714,1,70714,70714,1
70715,70715,1,70715,70715,10.1
70718,70718,2,70737,70737,1
70719,70719,1,70719,70719,1
70721,70721,1,70721,70721,2
70722,70722,1,70722,70722,2
70723,70723,1,70723,70723,4.1
70725,70725,1,70725,70725,1
70726,70726,1,70726,70726,1
70727,70727,2,70726,70726,1
70728,70728,2,70737,70737,1
70729,70729,1,70729,70729,2
70730,70730,1,70730,70730,2
70732,70732,1,70732,70732,2
70733,70733,1,70733,70733,2
70734,70734,1,70734,70734,1
70736,70736,1,70736,70736,2
70737,70737,1,70737,70737,1
70738,70738,2,70725,70725,1
70739,70739,1,70739,70739,1
70740,70740,1,70740,70740,1
70743,70743,2,70763,70763,2
70744,70744,1,70744,70744,2
70747,70747,2,70715,70715,10.1
70748,70748,1,70748,70748,2
70749,70749,1,70749,70749,2
70750,70750,1,70750,70750,10.1
70752,70752,1,70752,70752,2
70753,70753,1,70753,70753,10.1
70754,70754,1,70754,70754,2
70755,70755,1,70755,70755,2
70756,70756,1,70756,70756,2
70757,70757,1,70757,70757,2
70759,70759,1,70759,70759,2
70760,70760,1,70760,70760,2
70761,70761,1,70761,70761,2
70762,70762,1,70762,70762,2
70763,70763,1,70763,70763,2
70764,70764,1,70764,70764,1
70765,70765,2,70764,70764,1
70767,70767,1,70767,70767,1
70769,70769,1,70769,70769,1
70770,70770,1,70770,70770,1
70772,70772,1,70772,70772,2
70773,70773,1,70773,70773,2
70774,70774,1,70774,70774,1
70775,70775,1,70775,70775,2
70776,70776,1,70776,70776,2
70777,70777,1,70777,70777,2
70778,70778,1,70778,70778,1
70780,70780,1,70780,70780,2
70782,70782,2,70775,70775,2
70783,70783,1,70783,70783,2
70784,70784,2,70775,70775,2
70785,70785,1,70785,70785,1
70786,70786,2,70706,70706,1
70787,70787,2,70775,70775,2
70788,70788,1,70788,70788,2
70789,70789,1,70789,70789,2
70791,70791,1,70791,70791,1
70792,70792,1,70792,70792,4.1
70801,70801,1,70801,70801,1
